iMISID,ID,UJURIS,UJURIS1,NAME_CUT,UPO,NAMELSAD,TEST,USTATE,STATE_TITLE,COUNTYFP +,COUSUBFP,COUSUBNS,FIPS_PLACE_ID,ST_FIP,ICMA_REGION_CODE,UCNTY#,GEOID,UZIP,UTYPE,UID,UPOP,UGRAPH,UREGN,UMETRO,UFOG,STATEFP +,per_flood,drought,per_sea,flood_dummy,drought_dummy,sea_dummy,score_hazard,statereg,per_water,pop_total_log,pop_density_log,pop_growth,age_median,per_white,per_male,per_manufact,edu_bachelor,per_democrat,hh_oc,income_log,prior_env,prior_cli,greenaction,staffs,urban,impervious
199730,199730,City of Bowie,"BOWIE, CITY OF",Bowie,Bowie,Bowie CCD,TRUE,TX,Texas,337,90390,1938553,9640,489640,MP,337,4833790390,76230-4912,1,1,7,7,3,3,2,48,2.7274754,10.45366528,0,1,2,0,3,0,0.889926635,9.261033486,2.688456075,101.5711822,42.8,93.6,48.6,4.4,7.7232428,20.09,78.2,10.66928092,2,1,0,0,1,0
200775,200775,City of Burnet,"BURNET, CITY OF",Burnet,Burnet,Burnet CCD,TRUE,TX,Texas,53,90545,1938584,11464,4811464,MP,53,4805390545,78611-1369,1,1,8,7,3,3,2,48,5.093629,14.03535354,0,1,2,0,3,0,2.833530479,9.591717685,2.509801004,209.250264,43.7,91,48.1,7,10.3815625,19.82,75.9,10.81200818,3,2,0,0,1,1
200879,200879,City of Carrizo Springs,"CARRIZO SPRINGS, CITY OF",Carrizo Springs,Carrizo Springs,Carrizo Springs CCD,TRUE,TX,Texas,127,90635,1938602,12988,4812988,MP,127,4812790635,78834-6329,1,1,7,7,3,3,2,48,0.000994,15,0,0,2,0,2,0,0,8.950921765,1.924114872,36.42793988,34.4,88,48.6,3.1,6.7665151,84.18,70.9,10.37342868,2,2,0,0,1,0
153640,153640,City of Center,"CENTER, CITY OF",Center,Center,Center CCD,TRUE,TX,Texas,419,90670,1938612,13732,4813732,MP,419,4841990670,75935-1744,1,1,7,7,3,3,2,48,0,9.032345015,0,0,2,0,2,0,0,9.269363712,3.346631299,86.82634731,34.6,56.4,49.3,25.9,5.204461,27.64,67.3,10.22792336,2,1,0,0,4,1
154464,154464,City of Clifton,"CLIFTON, CITY OF",Clifton,Clifton,Clifton CCD,TRUE,TX,Texas,35,90760,1938630,15472,4815472,MP,35,4803590760,76634-0231,1,1,8,7,3,3,1,48,8.9109905,12.01413428,0,1,2,0,3,0,1.10772196,8.90340752,2.559786191,107.7075099,46.5,88.9,49,15,9.9901088,28.9,75.6,10.74216263,2,1,0,0,1,0
201192,201192,City of Colorado City,"COLORADO CITY, CITY OF",Colorado City,Colorado City,Colorado City CCD,TRUE,TX,Texas,335,90795,1938637,16120,4816120,MP,335,4833590795,79512-0912,1,1,8,7,3,3,2,48,0,14,0,0,2,0,2,0,0.689340847,8.900139988,2.961670998,71.29175426,33.7,63.1,64.6,7.9,5.1432292,24.11,70.6,10.52883758,4,3,0,0,2,0
199734,199734,City of Decatur,"DECATUR, CITY OF",Decatur,Decatur,Decatur CCD,TRUE,TX,Texas,497,90975,1938673,19528,4819528,MP,497,4849790975,76234-1299,1,1,7,7,3,3,1,48,10.7809486,11.03417722,0,1,2,0,3,0,0,9.691283941,3.024849549,211.0171121,38.2,88.7,49.4,11.1,11.2771021,20.3,75.2,11.01833402,3,2,1,0,2,1
199839,199839,City of Dublin,"DUBLIN, CITY OF",Dublin,Dublin,Dublin CCD,TRUE,TX,Texas,143,91085,1938695,21484,4821484,MP,143,4814391085,76446-2303,1,1,8,7,3,3,1,48,8.413205,13.65864331,0,1,2,0,3,0,0,8.731174901,2.60027773,64.97069792,34.3,75.3,49.9,15.3,8.331837,22.31,68.5,10.54457799,3,2,1,0,1,0
207673,207673,City of Dumas,"DUMAS, CITY OF",Dumas,Dumas,Dumas CCD,TRUE,TX,Texas,341,91090,1938696,21556,4821556,MP,341,4834191090,79029-0438,1,1,6,7,3,3,1,48,0.0000944,12.48939929,0,0,2,0,2,0,1.10681842,9.894043094,2.458467912,44.11871681,30.3,71.2,51.7,27.7,6.8261192,12.45,64.8,10.69007954,2,1,0,0,1,0
156469,156469,City of Elgin,"ELGIN, CITY OF",Elgin,Elgin,Elgin CCD,TRUE,TX,Texas,21,91200,1938718,23044,4823044,MP,21,4802191200,78621-0591,1,1,7,7,3,3,1,48,13.8838213,14,0,2,2,0,4,0,0,9.714926571,3.647136548,190.5789474,37.1,66.6,49.7,13.8,9.733801,42.73,75.4,10.83912983,2,2,0,0,2,1
153605,153605,City of Fairfield,"FAIRFIELD, CITY OF",Fairfield,Fairfield,Fairfield CCD,TRUE,TX,Texas,161,91275,1938732,25104,4825104,MP,161,4816191275,75840-1534,1,1,8,7,3,3,1,48,0.0978823,11.11001411,0,0,2,0,2,0,3.947444263,8.961879013,2.387681542,152.1008403,40.2,75.1,49,4.3,8.6736056,27.29,78.3,10.92329109,2,1,0,0,2,0
201068,201068,Town of Floydada,"FLOYDADA, TOWN OF",Floydada,Floydada,Floydada CCD,TRUE,TX,Texas,153,91335,1938744,26268,4826268,MP,153,4815391335,79235-2717,1,2,8,7,3,3,2,48,0,7.58490566,0,0,1,0,1,0,0,8.249052274,1.185351336,4.026115343,38.1,76.7,49.2,6.1,8.0206034,11.28,73.4,10.33692444,2,2,0,0,0,0
199641,199641,City of Fort Worth,"FORT WORTH, CITY OF",Fort Worth,Fort Worth,Fort Worth CCD,TRUE,TX,Texas,439,91380,1938753,27000,4827000,MP,439,4843991380,76102-6312,1,1,1,7,3,1,2,48,12.8184747,9.939297124,0,2,2,0,4,0,4.75753332,13.58199465,6.453318417,48.07441265,32.3,62.7,49,13.2,12.3900075,21.9,59.8,10.76265752,3,2,2,0,66,1
200619,200619,City of Freer,"FREER, CITY OF",Freer,Freer,Freer CCD,TRUE,TX,Texas,131,91405,1938758,27432,4827432,MP,131,4813191405,78357-2014,1,1,8,7,3,3,1,48,7.205099,15,0,1,2,0,3,0,0,8.098642844,1.106575458,1.51187905,35,89.1,50.1,6,1.4475271,59.23,76.4,10.39616957,3,3,0,0,0,0
199917,199917,City of Groesbeck,"GROESBECK, CITY OF",Groesbeck,Groesbeck,Groesbeck CCD,TRUE,TX,Texas,293,91650,1938807,31280,4831280,MP,293,4829391650,76642-0227,1,1,8,7,3,3,1,48,12.9831274,11.99770115,0,2,2,0,4,0,0.723002404,8.685246776,2.609854787,37.84665579,37.3,71.7,55.8,5.5,5.6515957,32.88,70.9,10.7431132,3,2,0,0,1,0
199793,199793,City of Henrietta,"HENRIETTA, CITY OF",Henrietta,Henrietta,Henrietta CCD,TRUE,TX,Texas,77,91780,1938837,33284,4833284,MP,77,4807791780,76365-0409,1,1,8,7,3,3,2,48,0.00349,8.208144797,0,0,1,0,1,0,3.388968495,8.829079953,1.826784093,109.252451,44.9,95.1,49.2,11.5,10.9000584,30.16,84.7,10.83285244,2,1,0,0,0,0
199850,199850,City of Jacksboro,"JACKSBORO, CITY OF",Jacksboro,Jacksboro,Jacksboro CCD,TRUE,TX,Texas,237,91905,1938862,37168,4837168,MP,237,4823791905,76458-2306,1,1,8,7,3,3,2,48,0,11.91257566,0,0,2,0,2,0,0,8.735042754,1.427094584,37.14979043,38.2,84.1,57.6,3,6.0836502,20.32,75.5,10.73889356,1,1,0,0,0,1
201267,201267,City of Kermit,"KERMIT, CITY OF",Kermit,Kermit,Kermit CCD,TRUE,TX,Texas,495,92010,1938883,39004,4839004,MP,495,4849592010,79745-2612,1,1,7,7,3,3,2,48,0.00149,12,0,0,2,0,2,0,0,8.719317376,1.272311024,7.105355268,34.5,71.9,50.2,3.4,3.8948393,27.4,81.3,10.63607177,2,1,0,0,0,0
200474,200474,City of Kerrville,"KERRVILLE, CITY OF",Kerrville,Kerrville,Kerrville CCD,TRUE,TX,Texas,265,92015,1938884,39040,4839040,MP,265,4826592015,78028-2215,1,1,6,7,3,3,2,48,6.6832573,15,0,1,2,0,3,0,0,10.42427341,4.077508035,64.83231334,47,87.4,48.1,4.7,12.4823377,24.69,70.1,10.68553807,2,1,0,0,6,0
199895,199895,City of Killeen,"KILLEEN, CITY OF",Killeen,Killeen,Killeen CCD,TRUE,TX,Texas,27,92030,1938887,39148,4839148,MP,27,4802792030,76540-1329,1,1,4,7,3,1,2,48,11.521331,13,0,1,2,0,3,0,7.599480985,12.00916929,6.412883931,88.99103681,27.8,49.7,49.1,3.2,9.4843071,44.74,51.2,10.76808491,3,1,1,2,54,1
201106,201106,City of Lamesa,"LAMESA, CITY OF",Lamesa,Lamesa,Lamesa CCD,TRUE,TX,Texas,115,92105,1938902,41164,4841164,MP,115,4811592105,79331-6247,1,1,7,7,3,3,2,48,2.3854245,12,0,1,2,0,3,0,0,9.392495248,4.526462032,20.55868167,33,75.4,57.3,7.5,3.5583123,28.13,72.3,10.39001024,2,2,4,0,11,0
199490,199490,City of Lufkin,"LUFKIN, CITY OF",Lufkin,Lufkin,Lufkin CCD,TRUE,TX,Texas,5,92325,1938946,45072,4845072,MP,5,4800592325,75902,1,1,5,7,3,3,2,48,14.1074364,6.732258065,0,2,1,0,3,0,0.998499689,10.86088184,5.129303414,59.27726314,34.6,63.5,47.7,14.2,8.9099673,35.88,61.4,10.54639352,2,2,0,0,30,0
201244,201244,City of Midland,"MIDLAND, CITY OF",Midland,Midland,Midland CCD,TRUE,TX,Texas,329,92560,1938993,48072,4848072,MP,329,4832992560,79702-1152,1,1,4,7,3,1,2,48,0.000895,13.25167038,0,0,2,0,2,0,0,11.69107165,5.589073661,25.79477031,33.4,76.3,48.9,5.5,12.9941513,20.97,66.8,10.91401516,1,1,0,0,27,0
199618,199618,City of Midlothian,"MIDLOTHIAN, CITY OF",Midlothian,Midlothian,Midlothian CCD,TRUE,TX,Texas,139,92570,1938995,48096,4848096,MP,139,4813992570,76065-2901,1,1,7,7,3,2,2,48,12.0254971,9.022727273,0,2,2,0,4,0,0.005620285,9.963923921,4.565578687,184.0374332,35.7,87.5,49.7,17,13.4047994,28.47,79.4,11.19714566,2,2,1,1,21,1
199435,199435,City of Pittsburg,"PITTSBURG, CITY OF",Pittsburg,Pittsburg,Pittsburg CCD,TRUE,TX,Texas,63,93050,1939091,57908,4857908,MP,63,4806393050,75686-1341,1,1,8,7,3,3,2,48,0.1212999,7,0,0,1,0,1,0,2.028468484,9.282940064,3.286540425,147.3659995,36.9,65.8,48.8,21.5,6.1667899,34.02,67.5,10.43837144,1,1,0,0,3,0
152901,152901,City of Plano,"PLANO, CITY OF",Plano,Plano,Plano CCD,TRUE,TX,Texas,85,93065,1939094,58016,4858016,MP,85,4808593065,75086-0358,1,1,3,7,3,2,2,48,11.0848942,8.97415507,0,1,2,0,3,0,3.097076677,13.12381033,6.913144556,125.5208756,35.9,68.4,49.1,10.9,31.2401603,36.77,65.3,11.31007462,3,2,3,2,85,0
155797,155797,City of Pleasanton,"PLEASANTON, CITY OF",Pleasanton,Pleasanton,Pleasanton CCD,TRUE,TX,Texas,13,93070,1939095,58280,4858280,MP,13,4801393070,78064-0209,1,1,7,7,3,3,2,48,14.1895522,15,0,2,2,0,4,0,0,9.714986945,3.372948116,100.387128,37,87.6,49,7.1,8.546795,52.41,72.7,10.80774619,2,1,0,0,2,0
153349,153349,City of Princeton,"PRINCETON, CITY OF",Princeton,Princeton,Princeton CCD,TRUE,TX,Texas,85,93150,1939111,59576,4859576,MP,85,4808593150,75407-0970,1,1,8,7,3,3,1,48,15.3162324,9,0,2,2,0,4,0,21.56255624,9.696155833,4.810421479,367.500719,34.3,81.8,50,11,9.5848596,36.77,78.6,10.97143443,1,1,0,0,14,0
200662,200662,City of San Diego,"SAN DIEGO, CITY OF",San Diego,San Diego,San Diego CCD,TRUE,TX,Texas,131,93420,1939166,65180,4865180,MP,131,4813193420,78384-3108,1,1,8,7,3,3,1,48,9.2837563,14.94204546,0,1,2,0,3,0,0,8.578100126,1.794320842,11.80307174,33.7,86.8,53,0.6,3.1682374,74.8,73.6,10.1256306,4,4,0,0,0,0
517381,517381,City of Stanton,"STANTON, CITY OF",Stanton,Stanton,Stanton CCD,TRUE,TX,Texas,317,93725,1939227,70040,4870040,MP,317,4831793725,79782-0370,1,1,8,7,3,3,2,48,0.00307,13.78294574,0,0,2,0,2,0,0,8.142354277,2.173412452,34.46791862,34.7,82.7,49.2,6.9,6.3229308,26.27,74.5,10.54825823,3,3,0,0,0,0
